"캡틴 아메리카: 윈터 솔져","안소니 루소","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)","NULL","장편","미국","1,106 ","3,963,220 ","액션","15세이상관람가"
"공공의 적 2","강우석","(주)시네마서비스","NULL","장편","한국","0 ","3,911,356 ","드라마","15세관람가"
"박수건달","조진규","주식회사 제이앤피","NULL","장편","한국","599 ","3,893,216 ","코미디","15세이상관람가"
"박수건달","조진규","박수건달문화산업전문(유)","NULL","장편","한국","599 ","3,893,216 ","코미디","15세이상관람가"
"박수건달","조진규","(주)쇼박스","NULL","장편","한국","599 ","3,893,216 ","코미디","15세이상관람가"
"한반도","강우석","(주)시네마서비스글로벌","NULL","장편","한국","0 ","3,880,308 ","드라마","15세관람가"
"조선명탐정 : 사라진 놉의 딸","김석윤","청년필름(주)","NULL","장편","한국","811 ","3,872,015 ","사극","12세이상관람가"
"트로이","볼프강 페터젠","플랜 비 엔터테인먼트","NULL","장편","미국","0 ","3,851,000 ","사극","15세관람가"
"트로이","볼프강 페터젠","워너 브러더스 픽쳐스","NULL","장편","미국","0 ","3,851,000 ","사극","15세관람가"
"역린","이재규","굿초이스컷픽쳐스(주)","NULL","장편","한국","1,054 ","3,849,433 ","사극","15세이상관람가"
"역린","이재규","(주)파파스필름","NULL","장편","한국","1,054 ","3,849,433 ","사극","15세이상관람가"
"매드 맥스: 분노의 도로","조지 밀러","워너브러더스 코리아(주)","NULL","장편","미국","799 ","3,842,441 ","액션","15세이상관람가"
"쌍화점","유하","오퍼스픽쳐스","NULL","장편","한국","499 ","3,779,553 ","드라마","청소년관람불가"
"신기전","김유진","(주)시네마서비스글로벌","NULL","장편","한국","585 ","3,726,134 ","사극","15세이상관람가"
"친절한 금자씨","박찬욱","(주)모호필름","NULL","장편","한국","0 ","3,650,000 ","스릴러","18세관람가"
"해리포터와 불의 잔","마이크 뉴웰","워너 브러더스 픽쳐스","NULL","장편","미국","0 ","3,615,000 ","판타지","전체관람가"
"인턴","낸시 마이어스","워너브러더스 코리아(주)","NULL","장편","미국","496 ","3,610,642 ","코미디","12세이상관람가"
"귀향","조정래","주식회사 제이오엔터테인먼트코리아","NULL","장편","한국","876 ","3,586,523 ","드라마","15세이상관람가"
"리얼 스틸","숀 레비","한국소니픽쳐스릴리징브에나비스타영화㈜","NULL","장편","미국","603 ","3,579,666 ","액션","12세이상관람가"
"신의 한 수","조범구","(주)메이스엔터테인먼트","NULL","장편","한국","794 ","3,562,123 ","범죄","청소년관람불가"
"신의 한 수","조범구","(주)아지트필름","NULL","장편","한국","794 ","3,562,123 ","범죄","청소년관람불가"
"미스터 & 미세스 스미스","더그 라이만","뉴리전시 픽쳐스","NULL","장편","미국","0 ","3,546,900 ","멜로/로맨스","15세관람가"
"스캔들-조선남녀상열지사","이재용","(주)영화사봄","NULL","장편","한국","0 ","3,522,747 ","사극","18세관람가"
"코코","리 언크리치","월트디즈니컴퍼니코리아 유한책임회사","NULL","장편","미국","1,177 ","3,510,046 ","애니메이션","전체관람가"
"매트릭스2 리로디드","앤디 워쇼스키","워너브러더스 코리아(주)","NULL","장편","미국","0 ","3,510,000 ","SF","15세관람가"
