"딥워터 호라이즌","피터 버그","(주)우성엔터테인먼트","2","장편","미국","433 ","775611543","액션","12세이상관람가"
"라이언","가스 데이비스","(주)우성엔터테인먼트","2","장편","호주","205 ","736334100","드라마","12세이상관람가"
"김광석","이상호","(주)씨네포트","9","장편","한국","223 ","772483500","다큐멘터리","15세이상관람가"
"다크타워: 희망의 탑","니콜라이 아르셀","소니픽쳐스엔터테인먼트코리아주식회사극장배급지점","9","장편","미국","497 ","761759275","액션","15세이상관람가"
"슈퍼 빼꼼: 스파이 대작전","임아론","(합)알지애니메이션스튜디오","5","장편","한국","358 ","691794900","애니메이션","전체관람가"
"사일런스","마틴 스콜세지","(주)메인타이틀픽쳐스","3","장편","미국","342 ","700818300","드라마","15세이상관람가"
"인비저블 게스트","오리올 파울로","(주)더블앤조이픽쳐스","10","장편","스페인","232 ","758162200","범죄","15세이상관람가"
"노 게임 노 라이프 -제로-","이시즈카 아츠코","(주)애니플러스","11","장편","일본","121 ","738618300","애니메이션","12세이상관람가"
"몬스터 콜","후안 안토니오 바요나","롯데쇼핑㈜롯데엔터테인먼트","9","장편","스페인","349 ","686273900","판타지","12세이상관람가"
"지랄발광 17세","켈리 프레몬","소니픽쳐스엔터테인먼트코리아주식회사극장배급지점","7","장편","미국","90 ","656251800","코미디","15세이상관람가"
"파도가 지나간 자리","데릭 시엔프랜스","그린나래미디어(주)","3","장편","미국","276 ","634595200","드라마","15세이상관람가"
"원더","스티븐 크보스키","CGV아트하우스","1","장편","미국","183 ","632389700","드라마","전체관람가"
"원더","스티븐 크보스키","그린나래미디어(주)","1","장편","미국","183 ","632389700","드라마","전체관람가"
"꼬마참새 리차드: 아프리카 원정대","토비 젠켈","(주)우성엔터테인먼트","6","장편","독일","319 ","599076600","애니메이션","전체관람가"
"꼬마참새 리차드: 아프리카 원정대","레자 메마리","(주)우성엔터테인먼트","6","장편","독일","319 ","599076600","애니메이션","전체관람가"
"드래곤 스펠: 마법 꽃의 비밀","마누크 데포얀","㈜코리아스크린","8","장편","독일","164 ","582071200","애니메이션","전체관람가"
"너와 100번째 사랑","츠키카와 쇼","(주)엔케이컨텐츠","6","장편","일본","140 ","620733200","드라마","12세이상관람가"
"오즈: 신기한 마법가루","블라디미르 토로프킨","(주)스마일이엔티","8","장편","러시아","343 ","565456600","애니메이션","전체관람가"
"오두막","스튜어트 하젤딘","판씨네마(주)","5","장편","미국","396 ","581005200","드라마","12세이상관람가"
"바다 탐험대 옥토넛 시즌4: 더 파이널","다라 오코넬","(주)얼리버드픽쳐스","6","장편","영국","167 ","478767000","애니메이션","전체관람가"
